# The analysis results in this file have been extracted from a superset of the
#
#   Multi-INstrument Burst ARchive (MINBAR) data release 1
#
# comprising analyses of thermonuclear (type-I) X-ray bursts observed by
# the Rossi X-ray Timing Explorer (RXTE), BeppoSAX, and INTEGRAL.
#
# The data has been generated by a query from the web interface at
#
#   http://burst.sci.monash.edu
#
# Some of the data provided here may be PRELIMINARY and NOT SUITABLE FOR 
# PUBLICATION. For the definitive version of the analysis results comprising
# data release 1, download the machine-readable tables available at
#
#   https://doi.org/10.26180/5e4a697d9b8b6
#
# For more information, see the preprint at http://arxiv.org/abs/2003.00685 
# or contact the PI Duncan.Galloway@monash.edu
#
# The last comment line before the data gives the column field names, which
# are also described below:
#   name = Likely burst origin
#   time = Burst start time (MJD UT)
#   instr = Instrument label
#   bpflux = Bolometric peak flux (from blackbody fit)
#   bpfluxe = Uncertainty on bolometric peak flux
#   rexp = Photospheric radius-expansion flag
#
#
# For a complete description of the table fields and units, see
#   https://burst.sci.monash.edu/static/html/columns.html
#
"name"	"time"	"instr"	"bpflux"	"bpfluxe"	"rexp"
"IGR J17473-2721"	54891.65032	IJ1	0.00	0.00	1.12	
"4U 1728-34"	54891.80789	IJ1	0.00	0.00	1.44	
"1A 1742-294"	54891.81796	IJ1	0.00	0.00	1.33	
"SLX 1744-300"	54893.58291	IJ1	0.00	0.00	1.02	
"1A 1742-294"	54893.61010	IJ1	0.00	0.00	1.01	
"SLX 1744-300"	54893.84605	IJ1	0.00	0.00	1.00	
"1A 1742-294"	54893.85321	IJ1	0.00	0.00	1.00	
"4U 1728-34"	54894.00833	IJ1	0.00	0.00	1.39	
"1A 1742-294"	54894.05391	IJ1	0.00	0.00	1.00	
"1A 1742-294"	54894.35880	IJ1	0.00	0.00	1.01	
"SAX J1747.0-2853"	54894.78509	IJ1	0.00	0.00	1.29	
"4U 1728-34"	54896.64737	IJ1	0.00	0.00	1.20	
"1A 1742-294"	54896.73590	IJ1	0.00	0.00	1.32	
"SLX 1744-300"	54896.77370	IJ1	0.00	0.00	1.03	
"4U 1728-34"	54896.81061	IJ1	0.00	0.00	1.25	
"SLX 1744-300"	54896.98506	IJ1	0.00	0.00	1.42	
"4U 1728-34"	54897.01381	IJ1	0.00	0.00	1.24	
"XTE J1709-267"	54897.28735	IJ1	0.00	0.00	1.17	
"4U 1728-34"	54897.49990	IJ1	0.00	0.00	1.19	
"1A 1742-294"	54897.52248	IJ1	0.00	0.00	1.28	
"SLX 1744-300"	54897.53561	IJ1	0.00	0.00	1.22	
"1A 1742-294"	54897.54405	IJ1	0.00	0.00	1.23	
"1A 1742-294"	54897.59062	IJ1	0.00	0.00	1.00	
"1A 1742-294"	54897.60693	IJ1	0.00	0.00	1.00	
"4U 1705-44"	54898.75269	XPc	29.26	1.14	1.00	
"4U 1636-536"	54899.72291	IJ1	0.00	0.00	1.10	
"4U 1636-536"	54900.00421	IJ1	0.00	0.00	1.16	
"4U 1636-536"	54900.64663	XP2	12.23	0.42	1.00	
"4U 1636-536"	54900.65046	XP2	24.27	0.76	1.00	
"4U 1705-44"	54900.89715	IJ1	0.00	0.00	1.31	
"4U 1636-536"	54900.98816	IJ1	0.00	0.00	1.05	
"4U 1608-522"	54901.40461	IJ1	0.00	0.00	1.66	
"1A 1742-294"	54902.61809	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	54902.78351	IJ1	0.00	0.00	1.29	
"1A 1742-294"	54903.23110	IJ1	0.00	0.00	1.06	
"1A 1742-294"	54903.41095	IJ1	0.00	0.00	1.01	
"1A 1742-294"	54903.46058	IJ1	0.00	0.00	1.01	
"4U 1728-34"	54903.56936	IJ1	0.00	0.00	1.22	
"4U 1636-536"	54904.83292	XPq	84.24	1.85	2.00	
"1A 1742-294"	54909.34011	IJ1	0.00	0.00	1.19	
"1A 1742-294"	54909.41069	IJ1	0.00	0.00	1.00	
"4U 1636-536"	54909.54749	IJ1	0.00	0.00	1.02	
"4U 1608-522"	54909.61955	IJ1	0.00	0.00	1.47	
"4U 1636-536"	54909.79676	IJ1	0.00	0.00	1.07	
"1A 1742-294"	54911.82537	IJ1	0.00	0.00	1.00	
"4U 1636-536"	54912.68334	IJ1	0.00	0.00	1.02	
"4U 1705-44"	54914.57655	XP2	3.40	0.23	1.00	
"4U 1705-44"	54914.58765	XP2	11.65	0.39	1.00	
"GX 3+1"	54918.39988	IJ1	0.00	0.00	1.40	
"GX 3+1"	54918.46440	IJ1	0.00	0.00	1.32	
"4U 1608-522"	54918.66851	IJ1	0.00	0.00	1.46	
"4U 1608-522"	54918.84069	IJ1	0.00	0.00	1.19	
"4U 1608-522"	54918.84560	IJ1	0.00	0.00	1.02	
"4U 1608-522"	54918.84948	IJ1	0.00	0.00	1.13	
"4U 1636-536"	54918.88680	IJ1	0.00	0.00	1.03	
"4U 1608-522"	54918.92044	IJ1	0.00	0.00	1.00	
"4U 1608-522"	54919.05027	IJ1	0.00	0.00	1.29	
"4U 1608-522"	54919.05999	IJ1	0.00	0.00	1.01	
"1A 1742-294"	54920.67293	IJ1	0.00	0.00	1.32	
"4U 1728-34"	54920.70957	IJ1	0.00	0.00	1.10	
"1A 1742-294"	54921.10624	IJ1	0.00	0.00	1.06	
"1A 1742-294"	54921.24087	IJ1	0.00	0.00	1.03	
"4U 1608-522"	54922.17856	XPp	0.00	0.00	0.00	
"Ser X-1"	54922.70127	IJ1	0.00	0.00	1.32	
"4U 1705-44"	54922.76522	XPp	8.10	0.28	1.00	
"HETE J1900.1-2455"	54923.37357	XPc	121.62	2.49	2.00	
"4U 1636-536"	54923.66446	IJ1	0.00	0.00	1.28	
"4U 1636-536"	54923.85835	IJ1	0.00	0.00	1.09	
"4U 1636-536"	54925.19049	XPc	42.70	1.96	1.00	
"HETE J1900.1-2455"	54925.79645	XPc	123.68	4.74	2.00	
"4U 1636-536"	54927.28258	IJ1	0.00	0.00	1.16	
"4U 1636-536"	54928.68015	IJ1	0.00	0.00	1.00	
"4U 1636-536"	54928.89466	IJ1	0.00	0.00	1.07	
"1A 1742-294"	54929.71107	IJ1	0.00	0.00	1.34	
"1A 1742-294"	54929.71513	IJ1	0.00	0.00	1.35	
"SLX 1744-300"	54929.86963	IJ1	0.00	0.00	1.28	
"4U 1728-34"	54930.19807	IJ1	0.00	0.00	1.15	
"SLX 1744-300"	54930.21186	IJ1	0.00	0.00	1.23	
"1A 1742-294"	54930.21412	IJ1	0.00	0.00	1.32	
"4U 1728-34"	54930.55623	IJ1	0.00	0.00	1.16	
"1A 1742-294"	54931.27187	IJ1	0.00	0.00	1.10	
"1A 1742-294"	54931.71991	IJ1	0.00	0.00	1.36	
"SLX 1744-300"	54931.75882	IJ1	0.00	0.00	1.03	
"4U 1636-536"	54932.35687	XPc	14.29	0.41	1.00	
"4U 1636-536"	54934.07001	XPc	21.56	0.72	1.00	
"Ser X-1"	54935.93916	IJ1	0.00	0.00	1.26	
"SLX 1744-300"	54938.62093	IJ1	0.00	0.00	1.00	
"1A 1742-294"	54938.89687	IJ1	0.00	0.00	1.01	
"1A 1742-294"	54939.00604	IJ1	0.00	0.00	1.01	
"4U 1728-34"	54939.01958	IJ1	0.00	0.00	1.19	
"SLX 1744-300"	54939.02501	IJ1	0.00	0.00	1.00	
"1A 1742-294"	54939.29806	IJ1	0.00	0.00	1.24	
"4U 1820-303"	54948.82126	XP2	63.26	2.87	2.00	
"4U 1820-303"	54950.70284	XPd	61.17	2.35	2.00	
"4U 1820-303"	54956.77475	XPp	64.21	3.10	2.00	
"4U 1820-303"	54958.74000	XP2	60.49	2.92	2.00	
"4U 1735-444"	54974.58022	XPd	43.47	2.42	2.00	
"4U 1735-444"	54974.78301	XP2	32.22	1.01	1.00	
"4U 1820-303"	54978.32151	XP2	64.08	2.65	2.00	
"4U 1820-303"	54978.49491	XP2	64.26	2.45	2.00	
"4U 1820-303"	54981.18730	XPq	63.01	2.39	2.00	
"4U 1636-536"	54984.57896	XP2	0.00	0.00	-1.00	
"4U 1608-522"	54988.48975	XP2	0.00	0.00	0.00	
"4U 1636-536"	54988.93257	XPi	0.00	0.00	-1.00	
"4U 1820-303"	54994.53420	XP2	58.29	2.19	2.00	
"4U 1820-303"	54994.61303	XPd	55.35	1.92	2.00	
"4U 1608-522"	54997.67938	XPd	117.89	2.97	3.00	
"4U 1636-536"	54998.52427	XPi	32.96	0.98	1.00	
"4U 1636-536"	55004.27077	XPi	27.85	0.92	1.00	
"4U 1636-536"	55010.69465	XPp	1.11	0.17	-1.00	
"4U 1636-536"	55014.21005	XPp	47.68	2.39	1.00	
"4U 1705-44"	55026.91225	XPp	26.17	1.00	1.00	
"4U 1636-536"	55032.66507	XPi	13.44	0.43	1.00	
"4U 0513-40"	55048.06820	XPi	10.81	0.45	1.00	
"4U 0513-40"	55050.16362	XPi	15.23	0.64	1.00	
"4U 1705-44"	55056.26222	XPp	22.27	0.82	1.00	
"4U 1705-44"	55062.22060	XPj	49.90	1.79	1.00	
"1A 1742-294"	55063.43170	IJ1	0.00	0.00	1.34	
"SLX 1735-269"	55063.44366	IJ1	0.00	0.00	1.59	
"SLX 1744-300"	55063.48646	IJ1	0.00	0.00	1.33	
"4U 1728-34"	55063.52005	IJ1	0.00	0.00	1.27	
"1A 1742-294"	55067.76728	IJ1	0.00	0.00	1.19	
"4U 1728-34"	55067.86303	IJ1	0.00	0.00	1.09	
"1A 1742-294"	55068.13760	IJ1	0.00	0.00	1.44	
"4U 1728-34"	55068.13905	IJ1	0.00	0.00	1.14	
"IGR J17254-3257"	55068.22223	IJ1	0.00	0.00	1.12	
"GX 3+1"	55068.55338	IJ1	0.00	0.00	1.48	
"1A 1742-294"	55068.68728	IJ1	0.00	0.00	1.13	
"1A 1742-294"	55068.82465	IJ1	0.00	0.00	1.01	
"GX 3+1"	55068.94506	IJ1	0.00	0.00	1.38	
"4U 1636-536"	55070.53256	XPc	17.47	0.63	1.00	
"4U 1636-536"	55070.53660	XPc	29.44	0.86	1.00	
"4U 1636-536"	55073.97495	IJ1	0.00	0.00	1.09	
"4U 1608-522"	55073.99531	IJ1	0.00	0.00	1.65	
"4U 1705-44"	55074.12412	IJ1	0.00	0.00	1.00	
"4U 1705-44"	55074.12412	XPd	26.17	1.01	1.00	
"SLX 1744-300"	55074.21630	IJ1	0.00	0.00	1.01	
"4U 1850-086"	55074.44001	IJ1	0.00	0.00	1.36	
"4U 1705-44"	55074.94890	IJ1	0.00	0.00	1.51	
"4U 1636-536"	55075.04142	IJ1	0.00	0.00	1.02	
"4U 1608-522"	55077.02698	IJ1	0.00	0.00	1.27	
"1A 1742-294"	55077.21311	IJ1	0.00	0.00	1.03	
"SLX 1735-269"	55077.34520	IJ1	0.00	0.00	1.53	
"4U 1705-44"	55077.98162	IJ1	0.00	0.00	1.42	
"4U 1636-536"	55078.06174	IJ1	0.00	0.00	1.25	
"4U 1608-522"	55078.13623	IJ1	0.00	0.00	1.34	
"4U 1636-536"	55079.21968	XPd	83.19	2.41	2.00	
"4U 1608-522"	55079.63564	IJ1	0.00	0.00	1.28	
"SLX 1744-300"	55080.27794	IJ1	0.00	0.00	1.33	
"4U 1636-536"	55081.02241	IJ1	0.00	0.00	1.04	
"4U 1608-522"	55081.11939	IJ1	0.00	0.00	1.57	
"4U 1636-536"	55082.70308	XP2	19.59	0.79	1.00	
"4U 1636-536"	55082.80487	IJ1	0.00	0.00	1.02	
"4U 1608-522"	55082.80933	IJ1	0.00	0.00	1.52	
"4U 1636-536"	55082.80977	IJ1	0.00	0.00	1.02	
"GX 17+2"	55083.75880	IJ1	0.00	0.00	1.43	
"4U 1636-536"	55083.86488	IJ1	0.00	0.00	1.01	
"4U 1636-536"	55084.41473	XP2	27.24	2.03	1.00	
"4U 1636-536"	55084.54582	XPc	20.23	1.18	1.00	
"4U 1636-536"	55084.75253	XP2	33.04	2.48	1.00	
"4U 1636-536"	55084.98283	XP2	23.06	1.73	1.00	
"4U 1636-536"	55084.99034	XP2	5.96	0.40	1.00	
"4U 1636-536"	55085.09100	XP2	27.30	1.94	1.00	
"4U 1636-536"	55085.18955	XPp	25.96	1.25	1.00	
"4U 1636-536"	55085.40297	XPc	19.93	0.68	1.00	
"4U 1636-536"	55085.50037	XPi	27.48	0.88	1.00	
"4U 1636-536"	55085.50452	XPi	2.91	0.17	1.00	
"4U 1636-536"	55085.59953	XPp	17.01	0.47	1.00	
"4U 1636-536"	55085.65620	XP2	12.51	0.42	1.00	
"4U 1636-536"	55085.81788	IJ1	0.00	0.00	1.00	
"4U 1636-536"	55085.99915	IJ1	0.00	0.00	1.04	
"4U 1608-522"	55086.01267	IJ1	0.00	0.00	1.53	
"4U 1636-536"	55086.05799	IJ1	0.00	0.00	1.00	
"4U 1705-44"	55086.06230	IJ1	0.00	0.00	1.22	
"IGR J17511-3057"	55086.16911	IJ1	0.00	0.00	1.18	
"GX 3+1"	55086.26652	IJ1	0.00	0.00	1.25	
"4U 1636-536"	55086.98515	IJ1	0.00	0.00	1.01	
"4U 1636-536"	55087.04148	IJ1	0.00	0.00	1.01	
"4U 1608-522"	55087.16673	IJ1	0.00	0.00	1.34	
"4U 1636-536"	55087.25716	IJ1	0.00	0.00	1.01	
"IGR J17511-3057"	55088.32969	XPp	38.24	1.40	1.00	
"4U 1850-086"	55088.34488	IJ1	0.00	0.00	1.15	
"4U 1636-536"	55089.04173	IJ1	0.00	0.00	1.03	
"4U 1705-44"	55089.10726	IJ1	0.00	0.00	1.06	
"IGR J17511-3057"	55089.16499	IJ1	0.00	0.00	1.02	
"IGR J17511-3057"	55089.72043	XP2	36.24	1.31	1.00	
"GRS 1747-312"	55091.05497	IJ1	0.00	0.00	1.45	
"1A 1742-294"	55091.14466	IJ1	0.00	0.00	1.05	
"SLX 1744-300"	55091.20141	IJ1	0.00	0.00	1.02	
"1A 1742-294"	55091.23176	IJ1	0.00	0.00	1.28	
"1A 1742-294"	55091.24171	IJ1	0.00	0.00	1.21	
"IGR J17511-3057"	55091.27324	IJ1	0.00	0.00	1.00	
"IGR J17511-3057"	55091.27325	XP2	44.93	1.75	1.00	
"SLX 1744-300"	55091.29413	IJ1	0.00	0.00	1.14	
"4U 1728-34"	55091.36817	IJ1	0.00	0.00	1.37	
"IGR J17511-3057"	55091.61717	XP2	42.19	1.65	1.00	
"IGR J17511-3057"	55091.61723	IJ1	0.00	0.00	1.00	
"SLX 1744-300"	55092.32272	IJ1	0.00	0.00	1.07	
"IGR J17511-3057"	55092.33919	IJ1	0.00	0.00	1.19	
"1A 1742-294"	55092.34909	IJ1	0.00	0.00	1.23	
"4U 1728-34"	55092.45089	IJ1	0.00	0.00	1.13	
"IGR J17511-3057"	55092.73630	IJ1	0.00	0.00	1.13	
"IGR J17511-3057"	55093.10229	IJ1	0.00	0.00	1.04	
"SLX 1744-300"	55093.44197	IJ1	0.00	0.00	1.25	
"IGR J17511-3057"	55093.46665	IJ1	0.00	0.00	1.01	
"IGR J17511-3057"	55094.61844	XPr	46.52	2.07	1.00	
"1A 1742-294"	55096.92816	IJ1	0.00	0.00	1.34	
"4U 1850-086"	55097.46786	IJ1	0.00	0.00	1.16	
"IGR J17511-3057"	55097.60219	XP2	52.73	3.07	1.00	
"IGR J17511-3057"	55098.77726	XP2	49.46	2.73	1.00	
"IGR J17511-3057"	55099.31364	XPz	57.78	2.09	1.00	
"IGR J17511-3057"	55100.63292	XP2	59.70	2.81	1.00	
"IGR J17511-3057"	55101.28986	XPd	61.59	3.30	1.00	
"1A 1742-294"	55101.57941	IJ1	0.00	0.00	1.26	
"1A 1742-294"	55101.81531	IJ1	0.00	0.00	1.27	
"SLX 1744-300"	55102.00875	IJ1	0.00	0.00	1.08	
"1A 1742-294"	55102.05138	IJ1	0.00	0.00	1.01	
"4U 1636-536"	55103.76503	IJ1	0.00	0.00	1.52	
"Ser X-1"	55107.33853	IJ1	0.00	0.00	1.34	
"4U 1636-536"	55110.23500	XP2	72.43	2.12	2.00	
"1A 1742-294"	55111.89008	IJ1	0.00	0.00	1.03	
"SLX 1735-269"	55112.00101	IJ1	0.00	0.00	1.10	
"4U 1705-44"	55118.08690	XPi	22.72	0.84	1.00	
"1A 1742-294"	55120.87630	IJ2	0.00	0.00	1.03	
"SLX 1744-300"	55120.89642	IJ2	0.00	0.00	1.00	
"4U 1735-444"	55123.32322	XP2	42.38	1.72	2.00	
"4U 1702-429"	55125.91183	XPc	0.00	0.00	0.00	
"4U 1705-44"	55148.03329	XP2	37.52	1.38	1.00	
"Aql X-1"	55149.08234	XPp	46.44	1.74	1.00	
"Aql X-1"	55149.09034	XPp	14.23	0.44	1.00	
"Aql X-1"	55149.10266	XPp	2.24	0.16	1.00	
"4U 1636-536"	55150.90748	XP2	6.02	0.28	1.00	
"Aql X-1"	55151.19076	XPe	53.42	1.68	1.00	
"4U 1705-44"	55154.98384	XPi	25.23	0.93	1.00	
"Aql X-1"	55157.13945	XPr	108.91	3.06	2.00	
"4U 1636-536"	55158.89406	XPp	14.49	0.43	1.00	
"4U 1636-536"	55160.34144	XP2	9.53	0.38	1.00	
"4U 0513-40"	55163.11544	XP2	0.00	0.00	-1.00	
"4U 1636-536"	55166.02696	XPc	64.58	1.83	2.00	
"4U 1636-536"	55168.32213	XPc	74.90	2.13	2.00	
"4U 1636-536"	55186.15563	XPp	16.30	0.49	1.00	
"4U 1254-69"	55196.20207	XPp	2.63	0.16	1.00	
"4U 1636-536"	55204.87709	XPi	18.67	0.72	1.00	
"XTE J1710-281"	55208.85704	XPp	1.28	0.11	1.00	
"4U 1636-536"	55210.02271	XPp	16.98	0.56	1.00	
"MXB 1730-335"	55211.86806	XPi	5.90	0.37	1.00	
"MXB 1730-335"	55211.88844	XPi	6.09	0.37	1.00	
"MXB 1730-335"	55211.92839	XPp	3.20	0.33	1.00	
"MXB 1730-335"	55211.94458	XPp	4.73	0.35	1.00	
"4U 1636-536"	55212.08332	XPd	25.38	0.75	1.00	
"MXB 1730-335"	55212.94095	XPc	8.26	0.40	1.00	
"MXB 1730-335"	55212.98598	XPd	9.40	0.41	1.00	
"MXB 1730-335"	55213.00442	XPd	8.27	0.36	1.00	
"MXB 1730-335"	55213.04612	XPi	8.00	0.42	1.00	
"SAX J1748.9-2021"	55214.80727	XPy	18.61	0.57	1.00	
"SAX J1748.9-2021"	55215.15492	XPi	21.76	0.88	1.00	
"SAX J1748.9-2021"	55215.98984	XP2	25.83	1.00	1.00	
"SAX J1748.9-2021"	55216.78487	XPc	22.02	0.83	1.00	
"SAX J1748.9-2021"	55216.90509	XP2	18.49	0.77	1.00	
"SAX J1748.9-2021"	55218.86067	XPd	20.16	0.78	1.00	
"SAX J1748.9-2021"	55218.95340	XPp	29.86	1.16	2.00	
"SAX J1748.9-2021"	55221.80770	XPi	47.28	2.05	2.00	
"4U 1636-536"	55222.07769	XP2	18.46	0.73	1.00	
"SAX J1748.9-2021"	55224.84370	XPi	41.72	1.81	2.00	
"4U 1636-536"	55226.34175	XPc	24.27	0.79	1.00	
"4U 1636-536"	55228.36217	XP2	21.19	0.77	1.00	
"SAX J1748.9-2021"	55228.47986	XPd	4.02	0.22	1.00	
"SAX J1748.9-2021"	55233.50810	XP2	45.58	2.14	2.00	
"SAX J1748.9-2021"	55236.59643	XPp	22.85	0.82	1.00	
"4U 1728-34"	55237.61556	IJ2	0.00	0.00	1.51	
"4U 1735-444"	55237.71752	IJ2	0.00	0.00	1.29	
"4U 1702-429"	55237.81734	IJ2	0.00	0.00	1.41	
"2S 1711-339"	55237.96924	IJ2	0.00	0.00	1.17	
"SAX J1748.9-2021"	55238.17259	XPp	41.33	1.74	2.00	
"4U 1702-429"	55238.20319	IJ2	0.00	0.00	1.07	
"4U 1702-429"	55238.55443	IJ2	0.00	0.00	1.20	
"4U 1702-429"	55238.93819	IJ2	0.00	0.00	1.38	
"4U 1705-44"	55239.11550	IJ2	0.00	0.00	1.36	
"4U 1728-34"	55239.34201	IJ2	0.00	0.00	1.31	
"4U 1702-429"	55239.45707	IJ2	0.00	0.00	1.31	
"4U 1735-444"	55239.90530	IJ2	0.00	0.00	1.31	
"2S 1711-339"	55240.15104	IJ2	0.00	0.00	1.01	
"4U 1705-44"	55240.85030	IJ2	0.00	0.00	1.02	
"4U 1705-44"	55240.93427	IJ2	0.00	0.00	1.00	
"4U 1702-429"	55241.84907	IJ2	0.00	0.00	1.33	
"4U 1728-34"	55241.95544	IJ2	0.00	0.00	1.38	
"2S 1711-339"	55242.03748	IJ2	0.00	0.00	1.01	
"4U 1705-44"	55242.10863	IJ2	0.00	0.00	1.34	
"4U 1705-44"	55242.19212	IJ2	0.00	0.00	1.20	
"4U 1728-34"	55242.36685	IJ2	0.00	0.00	1.30	
"4U 1702-429"	55242.69227	IJ2	0.00	0.00	1.29	
"4U 1705-44"	55243.01714	IJ2	0.00	0.00	1.28	
"4U 1705-44"	55243.07617	IJ2	0.00	0.00	1.01	
"4U 1702-429"	55243.09267	IJ2	0.00	0.00	1.13	
"4U 1702-429"	55243.81247	IJ2	0.00	0.00	1.31	
"4U 1705-44"	55243.97877	IJ2	0.00	0.00	1.25	
"2S 1711-339"	55244.19147	IJ2	0.00	0.00	1.01	
"4U 1735-444"	55244.45274	IJ2	0.00	0.00	1.25	
"4U 1705-44"	55244.48460	IJ2	0.00	0.00	1.16	
"4U 1728-34"	55244.69990	IJ2	0.00	0.00	1.31	
"4U 1728-34"	55245.04117	IJ2	0.00	0.00	1.22	
"4U 1705-44"	55245.84654	IJ2	0.00	0.00	1.28	
"4U 1705-44"	55246.13259	IJ2	0.00	0.00	1.15	
"4U 1705-44"	55246.68582	IJ2	0.00	0.00	1.01	
"4U 1702-429"	55246.77550	IJ2	0.00	0.00	1.40	
"4U 1705-44"	55247.05800	IJ2	0.00	0.00	1.03	
"4U 1705-44"	55247.10412	IJ2	0.00	0.00	1.03	
"4U 1702-429"	55247.16750	IJ2	0.00	0.00	1.18	
"4U 1728-34"	55247.26467	IJ2	0.00	0.00	1.55	
"4U 1746-37"	55247.61168	IJ2	0.00	0.00	1.38	
"4U 1728-34"	55247.67218	IJ2	0.00	0.00	1.15	
"4U 1728-34"	55248.14107	IJ2	0.00	0.00	1.05	
"4U 1702-429"	55248.28450	IJ2	0.00	0.00	1.21	
"4U 1705-44"	55248.35943	IJ2	0.00	0.00	1.09	
"4U 1702-429"	55248.69005	IJ2	0.00	0.00	1.23	
"4U 1705-44"	55248.78417	IJ2	0.00	0.00	1.01	
"4U 1702-429"	55249.07243	IJ2	0.00	0.00	1.38	
"4U 1705-44"	55249.12673	IJ2	0.00	0.00	1.00	
"1A 1742-294"	55249.56647	IJ2	0.00	0.00	1.34	
"GX 3+1"	55249.60036	IJ2	0.00	0.00	1.54	
"4U 1636-536"	55250.62517	IJ2	0.00	0.00	1.15	
"4U 1705-44"	55250.90867	XPp	8.95	0.27	1.00	
"4U 1636-536"	55251.77545	IJ2	0.00	0.00	1.05	
"4U 1636-536"	55251.98312	IJ2	0.00	0.00	1.02	
"4U 1636-536"	55251.99561	IJ2	0.00	0.00	1.02	
"4U 1705-44"	55252.05012	IJ2	0.00	0.00	1.03	
"4U 1702-429"	55252.12619	IJ2	0.00	0.00	1.14	
"GX 3+1"	55252.63953	IJ2	0.00	0.00	1.31	
"1A 1742-294"	55252.66638	IJ2	0.00	0.00	1.26	
"4U 1636-536"	55253.19289	IJ2	0.00	0.00	1.12	
"4U 1705-44"	55253.25810	IJ2	0.00	0.00	1.16	
"4U 1636-536"	55254.22554	IJ2	0.00	0.00	1.46	
"1A 1742-294"	55255.50244	IJ2	0.00	0.00	0.00	
"Aql X-1"	55256.22221	IJ2	0.00	0.00	1.14	
"4U 1705-44"	55256.29071	IJ2	0.00	0.00	1.05	
"4U 1636-536"	55256.58699	IJ2	0.00	0.00	1.03	
"4U 1702-429"	55257.50188	IJ2	0.00	0.00	1.14	
"4U 1705-44"	55257.50840	IJ2	0.00	0.00	1.05	
"4U 1636-536"	55257.57160	IJ2	0.00	0.00	1.00	
"XTE J1701-462"	55257.65170	IJ2	0.00	0.00	1.14	
"4U 1636-536"	55257.79611	IJ2	0.00	0.00	1.00	
"4U 1636-536"	55257.80639	IJ2	0.00	0.00	1.00	
"4U 1705-44"	55258.05146	IJ2	0.00	0.00	1.07	
"4U 1702-429"	55258.10007	IJ2	0.00	0.00	1.12	
"4U 1705-44"	55258.82700	XPp	34.92	1.32	1.00	
"4U 1705-44"	55260.05695	IJ2	0.00	0.00	1.05	
"4U 1702-429"	55260.07490	IJ2	0.00	0.00	1.05	
"4U 1702-429"	55260.32876	IJ2	0.00	0.00	1.11	
"4U 1636-536"	55260.43742	IJ2	0.00	0.00	1.01	
"4U 1705-44"	55260.46319	IJ2	0.00	0.00	1.03	
"4U 1636-536"	55260.50141	IJ2	0.00	0.00	1.19	
"4U 1702-429"	55260.61191	IJ2	0.00	0.00	1.23	
"4U 1702-429"	55260.88859	IJ2	0.00	0.00	1.17	
"4U 1608-522"	55261.82126	XPp	48.36	1.74	1.00	
"4U 1608-522"	55261.89193	XP2	54.73	1.83	1.00	
"4U 1608-522"	55261.91771	XP2	47.84	1.63	1.00	
"4U 1608-522"	55261.95127	XPd	53.27	1.63	1.00	
"4U 1636-536"	55264.77391	IJ2	0.00	0.00	1.28	
"4U 1608-522"	55265.00135	IJ2	0.00	0.00	1.60	
"4U 1728-34"	55265.74032	IJ2	0.00	0.00	1.37	
"SLX 1744-300"	55265.85763	IJ2	0.00	0.00	1.34	
"4U 1705-44"	55266.81103	XPd	23.12	0.89	1.00	
"SLX 1735-269"	55267.54843	IJ2	0.00	0.00	1.25	
"4U 1728-34"	55267.60338	IJ2	0.00	0.00	1.20	
"4U 1702-429"	55269.36369	IJ2	0.00	0.00	1.58	
"4U 1702-429"	55269.98505	IJ2	0.00	0.00	1.16	
"4U 1608-522"	55270.22020	XP2	182.33	5.44	2.00	
"4U 1636-536"	55270.91348	IJ2	0.00	0.00	1.26	
"4U 1705-44"	55270.99038	IJ2	0.00	0.00	1.00	
"4U 1608-522"	55271.93524	IJ2	0.00	0.00	1.63	
"4U 1608-522"	55272.11169	IJ2	0.00	0.00	1.45	
"4U 1608-522"	55273.47643	IJ2	0.00	0.00	1.35	
"4U 1636-536"	55273.68440	IJ2	0.00	0.00	1.07	
"4U 1608-522"	55273.83793	IJ2	0.00	0.00	1.61	
"4U 1636-536"	55273.84150	IJ2	0.00	0.00	1.07	
"4U 1636-536"	55273.87606	IJ2	0.00	0.00	1.02	
"4U 1636-536"	55273.91931	IJ2	0.00	0.00	1.01	
"4U 1636-536"	55274.49659	XPd	67.72	1.79	2.00	
"4U 1636-536"	55275.11433	IJ2	0.00	0.00	1.03	
"4U 1636-536"	55276.02715	XPi	19.48	0.76	1.00	
"4U 1705-44"	55277.02827	IJ2	0.00	0.00	1.00	
"4U 1636-536"	55277.08131	IJ2	0.00	0.00	1.02	
"4U 1608-522"	55277.21989	IJ2	0.00	0.00	1.70	
"4U 1636-536"	55277.37581	IJ2	0.00	0.00	1.10	
"4U 1705-44"	55278.18551	XPp	16.16	0.51	1.00	
"4U 1636-536"	55278.39965	IJ2	0.00	0.00	1.10	
"GX 3+1"	55278.85152	IJ2	0.00	0.00	1.34	
"SLX 1744-300"	55278.86398	IJ2	0.00	0.00	1.01	
"4U 1728-34"	55279.03316	IJ2	0.00	0.00	1.26	
"SAX J1753.5-2349"	55279.06473	IJ2	0.00	0.00	1.54	
"4U 1702-429"	55279.45302	IJ2	0.00	0.00	1.28	
"4U 1636-536"	55280.54107	XP2	61.49	1.86	2.00	
"4U 1636-536"	55280.86547	IJ2	0.00	0.00	1.05	
"4U 1636-536"	55280.92605	IJ2	0.00	0.00	1.03	
"4U 1636-536"	55281.06469	IJ2	0.00	0.00	1.05	
